"age","created_timestamp","kidsarc_response_id","participant_fk","itemid","A","B","C","D","response","correct","saveitem_timestamp","rt"
"31","2023-12-09 11:22:04","289","4462","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-09 11:22:51","2147483647"
"31","2023-12-09 11:22:04","290","4462","4","400400000","000400400","404404000","000404404","000000000","0","2023-12-09 11:22:51","2147483647"
"31","2023-12-09 11:22:04","291","4462","5","700770000","770700000","700700770","777700000","000000000","0","2023-12-09 11:22:56","2147483647"
"31","2023-12-09 11:22:04","292","4462","6","110005005","330007007","050050011","070070033","000000000","0","2023-12-09 11:22:57","2147483647"
"31","2023-12-09 11:22:04","293","4462","7","110000000","111000000","000102102","102102102","000666000","0","2023-12-09 11:22:58","2147483647"
"31","2023-12-09 11:22:04","294","4462","8","330000000","000333000","330440000","000333444","770000000","0","2023-12-09 11:22:59","2147483647"
"31","2023-12-09 11:22:19","295","4463","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-09 11:23:00","13200"
"31","2023-12-09 11:22:19","296","4463","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-09 11:23:17","15992"
"31","2023-12-09 11:22:19","297","4463","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-09 11:23:57","40482"
"13","2023-12-09 11:23:52","298","4465","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-09 11:24:14","2147483647"
"31","2023-12-09 11:22:19","299","4463","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-09 11:24:25","27403"
"13","2023-12-09 11:23:52","300","4465","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-09 11:24:25","2147483647"
"13","2023-12-09 11:23:52","301","4465","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-09 11:24:35","2147483647"
"31","2023-12-09 11:22:19","302","4463","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-09 11:24:39","14093"
"13","2023-12-09 11:23:52","303","4465","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-09 11:24:44","2147483647"
"13","2023-12-09 11:23:52","304","4465","5","700770000","770700000","700700770","777700000","777700000","1","2023-12-09 11:24:53","2147483647"
"13","2023-12-09 11:23:52","305","4465","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-09 11:25:09","2147483647"
"31","2023-12-09 11:22:19","306","4463","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000000600060600060000000","1","2023-12-09 11:25:09","30471"
"13","2023-12-09 11:23:52","307","4465","7","110000000","111000000","000102102","102102102","100102102","0","2023-12-09 11:25:21","2147483647"
"13","2023-12-09 11:23:52","308","4465","8","330000000","000333000","330440000","000333444","000333440","0","2023-12-09 11:25:31","2147483647"
"9","2023-12-09 11:43:41","317","4470","1","000220220","000000200","000110110","000000100","000110110","0","2023-12-09 11:44:36","2147483647"
"9","2023-12-09 11:43:41","318","4470","2","700000000","700000700","770000000","770000770","770000000","0","2023-12-09 11:44:59","2147483647"
"9","2023-12-09 11:43:41","319","4470","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-09 11:45:16","2147483647"
"9","2023-12-09 11:43:41","320","4470","4","400400000","000400400","404404000","000404404","505505000","0","2023-12-09 11:45:28","2147483647"
"9","2023-12-09 11:43:41","321","4470","5","700770000","770700000","700700770","777700000","770070000","0","2023-12-09 11:45:43","2147483647"
"9","2023-12-09 11:43:41","322","4470","6","110005005","330007007","050050011","070070033","050050011","0","2023-12-09 11:46:01","2147483647"
"9","2023-12-09 11:43:41","323","4470","7","110000000","111000000","000102102","102102102","000102102","0","2023-12-09 11:46:27","2147483647"
"28","2023-12-09 11:45:53","324","4474","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-09 11:46:33","2147483647"
"30","2023-12-09 11:46:10","325","4477","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-09 11:46:37","14545"
"9","2023-12-09 11:43:41","326","4470","8","330000000","000333000","330440000","000333444","330440000","0","2023-12-09 11:46:42","2147483647"
"28","2023-12-09 11:45:53","327","4474","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-09 11:46:43","2147483647"
"28","2023-12-09 11:45:53","328","4474","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-09 11:46:50","2147483647"
"30","2023-12-09 11:46:10","329","4477","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-09 11:46:51","14116"
"28","2023-12-09 11:45:53","330","4474","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-09 11:47:01","2147483647"
"30","2023-12-09 11:46:10","331","4477","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0010001010100010131000100","0","2023-12-09 11:47:15","23236"
"28","2023-12-09 11:45:53","332","4474","5","700770000","770700000","700700770","777700000","777700000","1","2023-12-09 11:47:21","2147483647"
"30","2023-12-09 11:46:10","333","4477","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-09 11:47:29","14366"
"28","2023-12-09 11:45:53","334","4474","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-09 11:47:33","2147483647"
"28","2023-12-09 11:45:53","335","4474","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-09 11:47:46","2147483647"
"30","2023-12-09 11:46:10","336","4477","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-09 11:47:51","21432"
"28","2023-12-09 11:45:53","337","4474","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-09 11:47:59","2147483647"
"30","2023-12-09 11:46:10","338","4477","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-09 11:48:05","14260"
"30","2023-12-09 11:46:10","339","4477","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-09 11:48:16","11220"
"30","2023-12-09 11:46:10","340","4477","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000000600060600060000000","1","2023-12-09 11:48:25","8157"
"28","2023-12-09 11:48:18","342","4482","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-09 11:49:10","2147483647"
"28","2023-12-09 11:48:18","343","4482","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-09 11:49:25","2147483647"
"28","2023-12-09 11:48:18","344","4482","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-09 11:49:32","2147483647"
"28","2023-12-09 11:48:18","345","4482","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-09 11:49:40","2147483647"
"28","2023-12-09 11:48:18","346","4482","5","700770000","770700000","700700770","777700000","770700700","0","2023-12-09 11:49:49","2147483647"
"57","2023-12-09 11:48:52","347","4484","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-09 11:49:53","40621"
"57","2023-12-09 11:48:52","348","4484","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-09 11:50:09","15662"
"28","2023-12-09 11:48:18","349","4482","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-09 11:50:11","2147483647"
"28","2023-12-09 11:48:18","351","4482","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-09 11:50:22","2147483647"
"57","2023-12-09 11:48:52","353","4484","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0010001010103010101000100","0","2023-12-09 11:50:26","16997"
"28","2023-12-09 11:48:18","355","4482","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-09 11:50:33","2147483647"
"57","2023-12-09 11:48:52","357","4484","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-09 11:50:52","25293"
"57","2023-12-09 11:48:52","358","4484","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-09 11:51:10","17836"
"57","2023-12-09 11:48:52","360","4484","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-09 11:51:32","22497"
"57","2023-12-09 11:48:52","362","4484","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-09 11:51:48","15878"
"6","2023-12-09 11:51:09","364","4486","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-09 11:52:31","2147483647"
"57","2023-12-09 11:48:52","365","4484","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000000600060600060000000","1","2023-12-09 11:52:43","54225"
"6","2023-12-09 11:51:09","366","4486","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-09 11:52:55","2147483647"
"6","2023-12-09 11:51:09","367","4486","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-09 11:53:05","2147483647"
"6","2023-12-09 11:51:09","368","4486","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-09 11:53:13","2147483647"
"6","2023-12-09 11:51:09","369","4486","5","700770000","770700000","700700770","777700000","000777700","0","2023-12-09 11:53:40","2147483647"
"28","2023-12-09 11:52:57","370","4489","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","1001111011010005555510110","0","2023-12-09 11:53:51","41833"
"6","2023-12-09 11:51:09","371","4486","6","110005005","330007007","050050011","070070033","060060077","0","2023-12-09 11:54:06","2147483647"
"28","2023-12-09 11:52:57","372","4489","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-09 11:54:14","22459"
"6","2023-12-09 11:51:09","373","4486","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-09 11:54:17","2147483647"
"6","2023-12-09 11:51:09","374","4486","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-09 11:54:53","2147483647"
"28","2023-12-09 11:52:57","375","4489","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0020002020203020202000200","1","2023-12-09 11:54:53","38889"
"28","2023-12-09 11:52:57","376","4489","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-09 11:55:09","16374"
"28","2023-12-09 11:52:57","377","4489","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-09 11:55:27","18043"
"28","2023-12-09 11:52:57","378","4489","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-09 11:55:38","10000"
"28","2023-12-09 11:52:57","379","4489","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-09 11:55:52","13874"
"28","2023-12-09 11:52:57","380","4489","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000000600060600060000000","1","2023-12-09 11:56:32","40806"
"7","2023-12-09 11:59:47","381","4493","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-09 12:01:08","2147483647"
"7","2023-12-09 11:59:47","382","4493","2","700000000","700000700","770000000","770000770","700000700","0","2023-12-09 12:01:44","2147483647"
